""
42,"[('change', 'UP_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_AA_ARRANGEMENT006|AA220836BP1S-CRINTEREST-ACCRUAL|8022076477,UP_FBNK_AA_ARRANGEMENT006|AA220836BP1S-CRINTEREST-ACCRUAL|8022076477,1,23
43,"[('change', 'UP_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_AA_ARRANGEMENT006|AA220836BP1S-BUNDLEINTEREST-ACCRUAL|8022076477,UP_FBNK_AA_ARRANGEMENT006|AA220836BP1S-BUNDLEINTEREST-ACCRUAL|8022076477,1,23
44,"[('change', 'UP_F_TSA_SERVICE:1:/row/c31', ('GB0010001', 'THISISMYCHANGE'))]",UP_F_TSA_SERVICE|COB-1|11060702663,UP_F_TSA_SERVICE|COB-1|11060702663,1,3
45,[],UP_F_JOB_TIMES|BNK/AA.EOD.PROCESS-AA.SERVICE.PROCESS|110271000000,UP_F_JOB_TIMES|BNK/AA.EOD.PROCESS-AA.SERVICE.PROCESS|110271000000,0,1
46,"[('change', 'UP_FBNK_EB_CONTRACT_BA001:1:/row/c14', ('AC.1.TR.USD.1001.2001.US.....1000.....GB0010001', 'AC.1.TR.USD.1001.2001.US.....1000.....THISISMYCHANGE')), ('change', 'UP_FBNK_EB_CONTRACT_BA001:1:/row/c16', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_EB_CONTRACT_BA001|113263|8022076477,UP_FBNK_EB_CONTRACT_BA001|113263|8022076477,2,16
47,"[('change', 'UP_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_AA_ARRANGEMENT006|AA220836BP1S-MGMTFEE-ACCRUAL|8022076477,UP_FBNK_AA_ARRANGEMENT006|AA220836BP1S-MGMTFEE-ACCRUAL|8022076477,1,23
48,"[('change', 'UP_FBNK_EB_ACCRUAL:1:/row/c7', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_EB_ACCRUAL|AA220836BP1S*3FC5VFNY*MGMTFEE*20220324|8022076477,UP_FBNK_EB_ACCRUAL|AA220836BP1S*3FC5VFNY*MGMTFEE*20220324|8022076477,1,4
49,[],UP_FBNK_ACCT_BALANCE_A000|113263-202204|8022076477,UP_FBNK_ACCT_BALANCE_A000|113263-202204|8022076477,0,4
0,"[('change', 'UP_FBNK_ACCOUNT:1:/row/c252', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_ACCOUNT|13347|110101000000,UP_FBNK_ACCOUNT|13347|110101000000,1,8
1,"[('change', 'UP_FBNK_EB_CONTRACT_BA001:1:/row/c14', ('AC.1.TR.GBP.1001.2001.US.....2330.....GB0010001', 'AC.1.TR.GBP.1001.2001.US.....2330.....THISISMYCHANGE')), ('change', 'UP_FBNK_EB_CONTRACT_BA001:1:/row/c16', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_EB_CONTRACT_BA001|13347|110101000000,UP_FBNK_EB_CONTRACT_BA001|13347|110101000000,2,16
2,"[('change', 'IN_FBNK_AC_HVT_TRIGGER:1:/row/c2', ('GBP$$CREDIT-20220420$$$$$$$$$$$$$$-1445.71$$-2000$$$$$$DEBIT$$AC.1.TR.GBP.14016............GB0010001$$CREDIT$$GB0010001$$Y$$$$ACCOUNT$$AC$$20220420$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$202204$$$$$$$$$$20220420$$1$$$$$$$$$$$$$$$$0$$0$$-1445.71$$-1445.71$$-1445.71$$$$$$$$$$$$$$$$$$$$$$$$$$OBGR-DR%%AUTO-DR$$20220420%%20220420$$-2000%%-1445.71$$%%131$$20220420$$$$0$$0$$-1445.71$$$$0$$$$$$', 'GBP$$CREDIT-20220420$$$$$$$$$$$$$$-1445.71$$-2000$$$$$$DEBIT$$AC.1.TR.GBP.14016............THISISMYCHANGE$$CREDIT$$THISISMYCHANGE$$Y$$$$ACCOUNT$$AC$$20220420$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$202204$$$$$$$$$$20220420$$1$$$$$$$$$$$$$$$$0$$0$$-1445.71$$-1445.71$$-1445.71$$$$$$$$$$$$$$$$$$$$$$$$$$OBGR-DR%%AUTO-DR$$20220420%%20220420$$-2000%%-1445.71$$%%131$$20220420$$$$0$$0$$-1445.71$$$$0$$$$$$'))]",IN_FBNK_AC_HVT_TRIGGER|GBPUSD1401600010001!81885!20220420!1005|110101000000,IN_FBNK_AC_HVT_TRIGGER|GBPUSD1401600010001!81885!20220420!1005|110101000000,1,15
3,"[('change', 'IN_FBNK_AC_HVT_TRIGGER:1:/row/c2', ('USD$$CREDIT-20220420$$$$$$$$$$$$$$-2000$$$$$$$$DEBIT$$AC.1.TR.USD.14065............GB0010001$$CREDIT$$GB0010001$$Y$$$$ACCOUNT$$AC$$20220420$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$202204$$$$$$$$$$20220420$$1$$$$$$$$$$$$$$$$0$$0$$-2000$$-2000$$-2000$$$$$$$$$$$$$$$$$$$$$$$$$$OBGR-DR%%CUST-DR$$20220420%%20220420$$-2000.00%%-2000.00$$%%246$$20220420$$$$0$$0$$-2000$$$$0$$$$$$', 'USD$$CREDIT-20220420$$$$$$$$$$$$$$-2000$$$$$$$$DEBIT$$AC.1.TR.USD.14065............THISISMYCHANGE$$CREDIT$$THISISMYCHANGE$$Y$$$$ACCOUNT$$AC$$20220420$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$202204$$$$$$$$$$20220420$$1$$$$$$$$$$$$$$$$0$$0$$-2000$$-2000$$-2000$$$$$$$$$$$$$$$$$$$$$$$$$$OBGR-DR%%CUST-DR$$20220420%%20220420$$-2000.00%%-2000.00$$%%246$$20220420$$$$0$$0$$-2000$$$$0$$$$$$'))]",IN_FBNK_AC_HVT_TRIGGER|USD1406500010001!81885!20220420!1005|110101000000,IN_FBNK_AC_HVT_TRIGGER|USD1406500010001!81885!20220420!1005|110101000000,1,15
4,"[('change', 'IN_FBNK_AC_HVT_TRIGGER:1:/row/c2', ('USD$$DEBIT-20220420$$$$$$$$$$2000$$$$$$$$$$$$CREDIT$$AC.1.TR.USD.14016............GB0010001$$DEBIT$$GB0010001$$Y$$$$ACCOUNT$$AC$$20220420$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$202204$$$$$$$$$$20220420$$1$$$$$$$$$$$$$$$$0$$0$$2000$$2000$$2000$$$$$$$$$$$$$$$$$$$$$$$$$$OBGR-CR%%AUTO-CR$$20220420%%20220420$$2000%%2000$$%%130$$20220420$$$$0$$0$$2000$$0$$$$$$$$', 'USD$$DEBIT-20220420$$$$$$$$$$2000$$$$$$$$$$$$CREDIT$$AC.1.TR.USD.14016............THISISMYCHANGE$$DEBIT$$THISISMYCHANGE$$Y$$$$ACCOUNT$$AC$$20220420$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$202204$$$$$$$$$$20220420$$1$$$$$$$$$$$$$$$$0$$0$$2000$$2000$$2000$$$$$$$$$$$$$$$$$$$$$$$$$$OBGR-CR%%AUTO-CR$$20220420%%20220420$$2000%%2000$$%%130$$20220420$$$$0$$0$$2000$$0$$$$$$$$'))]",IN_FBNK_AC_HVT_TRIGGER|USDGBP1401600010001!81885!20220420!1005|110101000000,IN_FBNK_AC_HVT_TRIGGER|USDGBP1401600010001!81885!20220420!1005|110101000000,1,15
5,[],IN_FBNK_POSITION|GB00100011TR00GBPUSD20220420*81885|110101000000,IN_FBNK_POSITION|THISISMYCHANGE1TR00GBPUSD20220420*81885|110101000000,0,6
6,[],IN_FBNK_POSITION|GB00100011TR00USDGBP20220420*81885|110101000000,IN_FBNK_POSITION|THISISMYCHANGE1TR00USDGBP20220420*81885|110101000000,0,6
7,[],UP_FBNK_TY_INTRADAY_CO000|C.JPY.81885|110101000000,UP_FBNK_TY_INTRADAY_CO000|C.JPY.81885|110101000000,0,2
8,"[('change', 'IN_FBNK_POS_MVMT_TODAY:1:/row/c1', ('GB00100011TR00USDGBP20220420', 'THISISMYCHANGE1TR00USDGBP20220420')), ('change', 'IN_FBNK_POS_MVMT_TODAY:1:/row/c2', ('GB0010001', 'THISISMYCHANGE'))]",IN_FBNK_POS_MVMT_TODAY|GB00100011TR00USDGBP20220420*205488188559934.00|110101000000,IN_FBNK_POS_MVMT_TODAY|THISISMYCHANGE1TR00USDGBP20220420*205488188559934.00|110101000000,2,8
9,"[('change', 'IN_FBNK_POS_MVMT_TODAY:1:/row/c1', ('GB00100011TR00GBPUSD20220420', 'THISISMYCHANGE1TR00GBPUSD20220420')), ('change', 'IN_FBNK_POS_MVMT_TODAY:1:/row/c2', ('GB0010001', 'THISISMYCHANGE'))]",IN_FBNK_POS_MVMT_TODAY|GB00100011TR00GBPUSD20220420*205488188559934.00|110101000000,IN_FBNK_POS_MVMT_TODAY|THISISMYCHANGE1TR00GBPUSD20220420*205488188559934.00|110101000000,2,8
10,"[('change', 'IN_FBNK_PM_DLY_POSN_CLASS:1:/row/c6', ('FUNDS.TRANSFER', 'IDIDIT'))]",IN_FBNK_PM_DLY_POSN_CLASS|FTASC.1.00.TR.GBP.20220420.81885.|110101000000,IN_FBNK_PM_DLY_POSN_CLASS|FTASC.1.00.TR.GBP.20220420.81885.|110101000000,1,19
11,"[('change', 'IN_FBNK_PM_DLY_POSN_CLASS:1:/row/c6', ('FUNDS.TRANSFER', 'IDIDIT'))]",IN_FBNK_PM_DLY_POSN_CLASS|FTFFT.1.00.TR.GBP.20220420.81885.|110101000000,IN_FBNK_PM_DLY_POSN_CLASS|FTFFT.1.00.TR.GBP.20220420.81885.|110101000000,1,19
12,"[('change', 'UP_FBNK_PM_DLY_POSN_CLASS:1:/row/c6', ('FUNDS.TRANSFER', 'IDIDIT'))]",UP_FBNK_PM_DLY_POSN_CLASS|FTASC.1.00.TR.USD.20220420.81885.|110101000000,UP_FBNK_PM_DLY_POSN_CLASS|FTASC.1.00.TR.USD.20220420.81885.|110101000000,1,2
13,[],UP_FBNK_ACCT_ACTIVITY|13347-202204|110101000000,UP_FBNK_ACCT_ACTIVITY|13347-202204|110101000000,0,3
14,[],IN_FBNK_CONSOL_UPDATE_000|AC.1.TR.GBP.1001.2001.US.....2330.....GB0010001***20220420*81885|110101000000,IN_FBNK_CONSOL_UPDATE_000|AC.1.TR.GBP.1001.2001.US.....2330.....THISISMYCHANGE***20220420*81885|110101000000,0,6
15,[],UP_FBNK_ACCT_ENT_TODAY|13347|110101000000,UP_FBNK_ACCT_ENT_TODAY|13347|110101000000,0,6
16,"[('change', 'IN_FBNK_STMT_ENTRY:1:/row/c2', ('GB0010001', 'THISISMYCHANGE')), ('change', 'IN_FBNK_STMT_ENTRY:1:/row/c39', ('AC.1.TR.USD.14016............GB0010001', 'AC.1.TR.USD.14016............THISISMYCHANGE'))]",IN_FBNK_STMT_ENTRY|205488000000000|110101000000,IN_FBNK_STMT_ENTRY|205488000000000|110101000000,2,4
17,[],UP_FBNK_STMT_PRINTED|13347-20220430|110101000000,UP_FBNK_STMT_PRINTED|13347-20220430|110101000000,0,6
18,[],IN_FBNK_ACCT_ENT_TODAY|GBPUSD1401600010001!81885!20220420!1005|110101000000,IN_FBNK_ACCT_ENT_TODAY|GBPUSD1401600010001!81885!20220420!1005|110101000000,0,6
19,[],IN_FBNK_STMT_PRINTED|GBPUSD1401600010001!81885!20220420!1005-20220516|110101000000,IN_FBNK_STMT_PRINTED|GBPUSD1401600010001!81885!20220420!1005-20220516|110101000000,0,7
20,[],IN_FBNK_ACCT_ENT_TODAY|USD1406500010001!81885!20220420!1005|110101000000,IN_FBNK_ACCT_ENT_TODAY|USD1406500010001!81885!20220420!1005|110101000000,0,6
21,[],IN_FBNK_STMT_PRINTED|USD1406500010001!81885!20220420!1005-20220516|110101000000,IN_FBNK_STMT_PRINTED|USD1406500010001!81885!20220420!1005-20220516|110101000000,0,7
22,[],IN_FBNK_ACCT_ENT_TODAY|USDGBP1401600010001!81885!20220420!1005|110101000000,IN_FBNK_ACCT_ENT_TODAY|USDGBP1401600010001!81885!20220420!1005|110101000000,0,6
23,[],IN_FBNK_STMT_PRINTED|USDGBP1401600010001!81885!20220420!1005-20220516|110101000000,IN_FBNK_STMT_PRINTED|USDGBP1401600010001!81885!20220420!1005-20220516|110101000000,0,7
24,"[('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c10[4]', ('205488188559934.010001ï£ºSï£ºï£ºï£º13347ï£ºGB0010001ï£º100260ï£º2110ï£º247ï£º2000.00ï£ºï£ºï£ºï£ºï£º1001ï£º20220420ï£ºGBPï£º1445.71ï£º1.3834ï£ºFT22110RQLY0ï£ºï£º20220420ï£º75ï£ºFT22110RQLY0ï£ºFTï£º20220420ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220420ï£ºï£ºTRï£º1ï£ºï£ºï£ºCREDITï£ºAC.1.TR.GBP.1001.2001.US.....2330.....GB0010001ï£ºï£ºNON-CONTINGENTï£º20220420ï£º1ï£º81885_INPUTTER.BSGï£º81885_INPUTTER.BSGï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºSTMT.ENTRYï£º240403143855087', '205488188559934.010001ï£ºSï£ºï£ºï£º13347ï£ºTHISISMYCHANGEï£º100260ï£º2110ï£º247ï£º2000.00ï£ºï£ºï£ºï£ºï£º1001ï£º20220420ï£ºGBPï£º1445.71ï£º1.3834ï£ºFT22110RQLY0ï£ºï£º20220420ï£º75ï£ºFT22110RQLY0ï£ºFTï£º20220420ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220420ï£ºï£ºTRï£º1ï£ºï£ºï£ºCREDITï£ºAC.1.TR.GBP.1001.2001.US.....2330.....THISISMYCHANGEï£ºï£ºNON-CONTINGENTï£º20220420ï£º1ï£º81885_INPUTTER.BSGï£º81885_INPUTTER.BSGï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºSTMT.ENTRYï£º240403143855087')), ('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c10[5]', ('ï£ºï£ºï£ºï£º13347ï£ºGB0010001ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220420ï£ºBOOKINGï£º12288.54ï£ºï£º10119.97ï£ºï£º-1445.71ï£ºï£ºï£ºï£ºï£ºï£ºï£ºACCT.ACTIVTYï£º240403143855087', 'ï£ºï£ºï£ºï£º13347ï£ºTHISISMYCHANGEï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220420ï£ºBOOKINGï£º12288.54ï£ºï£º10119.97ï£ºï£º-1445.71ï£ºï£ºï£ºï£ºï£ºï£ºï£ºACCT.ACTIVTYï£º240403143855087')), ('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c16[1]', ('FUNDS.TRANSFER', 'IDIDIT')), ('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c16[2]', ('GB0010001', 'THISISMYCHANGE')), ('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c38', ('GB0010001', 'THISISMYCHANGE'))]",IN_FBNK_IF_EVENTS_INTE000|f7508ae5-1ce7-4e2f-be9a-2938c7becd01|110101000000,IN_FBNK_IF_EVENTS_INTE000|f7508ae5-1ce7-4e2f-be9a-2938c7becd01|110101000000,5,16
25,"[('change', 'IN_FBNK_CR_CONTACT_LOG:1:/row/c10', ('FUNDS.TRANSFER', 'IDIDIT')), ('change', 'IN_FBNK_CR_CONTACT_LOG:1:/row/c12', ('GB0010001', 'THISISMYCHANGE')), ('change', 'IN_FBNK_CR_CONTACT_LOG:1:/row/c31', ('GB0010001', 'THISISMYCHANGE'))]",IN_FBNK_CR_CONTACT_LOG|CR2211035927|110101000000,IN_FBNK_CR_CONTACT_LOG|CR2211035927|110101000000,3,17
26,[],UP_FBNK_CR_CONTACT_LOG001|100260|110101000000,UP_FBNK_CR_CONTACT_LOG001|100260|110101000000,0,17
27,"[('change', 'DE_FBNK_FUNDS_TRANSFER:1:/row/c81', ('GB0010001', 'THISISMYCHANGE')), ('change', 'DE_FBNK_FUNDS_TRANSFER:1:/row/c82', ('GB0010001', 'THISISMYCHANGE')), ('change', 'DE_FBNK_FUNDS_TRANSFER:1:/row/c224', ('GB0010001', 'THISISMYCHANGE'))]",DE_FBNK_FUNDS_TRANSFER|FT22110RQLY0|11090702655,DE_FBNK_FUNDS_TRANSFER|FT22110RQLY0|11090702655,3,9
28,"[('change', 'UP_FBNK_ACCOUNT:1:/row/c252', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_ACCOUNT|13347|11090702655,UP_FBNK_ACCOUNT|13347|11090702655,1,8
29,[],UP_FBNK_AA_INTEREST_AC000|AA220835NRFF-PRINCIPALINT|800076485,UP_FBNK_AA_INTEREST_AC000|AA220835NRFF-PRINCIPALINT|800076485,0,15
30,[],UP_FBNK_AA_INTEREST_AC000|AA220835NRFF-PENALTYINT|800076485,UP_FBNK_AA_INTEREST_AC000|AA220835NRFF-PENALTYINT|800076485,0,15
31,"[('change', 'UP_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_AA_ARRANGEMENT006|AA220835NRFF-DISBURSEMENTFEE-ACCRUAL|800076485,UP_FBNK_AA_ARRANGEMENT006|AA220835NRFF-DISBURSEMENTFEE-ACCRUAL|800076485,1,23
32,"[('change', 'UP_FBNK_EB_ACCRUAL:1:/row/c7', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_EB_ACCRUAL|AA220835NRFF*P9M07VNZ*NEWARRFEE*20220324|800076485,UP_FBNK_EB_ACCRUAL|AA220835NRFF*P9M07VNZ*NEWARRFEE*20220324|800076485,1,4
33,"[('change', 'UP_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_AA_ARRANGEMENT006|AA220835NRFF-PENALTYINT-ACCRUAL|800076485,UP_FBNK_AA_ARRANGEMENT006|AA220835NRFF-PENALTYINT-ACCRUAL|800076485,1,23
34,[],UP_FBNK_AA_INTEREST_AC000|AA220835NRFF-PENALTYINT-AABILL22083693N2|800076485,UP_FBNK_AA_INTEREST_AC000|AA220835NRFF-PENALTYINT-AABILL22083693N2|800076485,0,15
35,"[('change', 'UP_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_AA_ARRANGEMENT006|AA220835NRFF-PRINCIPALINT-ACCRUAL|800076485,UP_FBNK_AA_ARRANGEMENT006|AA220835NRFF-PRINCIPALINT-ACCRUAL|800076485,1,23
36,"[('change', 'UP_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_AA_ARRANGEMENT006|AA220835NRFF-NEWARRFEE-ACCRUAL|800076485,UP_FBNK_AA_ARRANGEMENT006|AA220835NRFF-NEWARRFEE-ACCRUAL|800076485,1,23
37,"[('change', 'UP_FBNK_EB_CONTRACT_BA001:1:/row/c14', ('AC.1.TR.USD.3103.1001.GB.5Y.3...1000.....GB0010001', 'AC.1.TR.USD.3103.1001.GB.5Y.3...1000.....THISISMYCHANGE')), ('change', 'UP_FBNK_EB_CONTRACT_BA001:1:/row/c16', ('GB0010001', 'THISISMYCHANGE')), ('change', 'UP_FBNK_EB_CONTRACT_BA001:1:/row/c29', ('AC.1.TR.USD.3103.1001.GB.5Y.2...1000.....GB0010001', 'AC.1.TR.USD.3103.1001.GB.5Y.2...1000.....THISISMYCHANGE'))]",UP_FBNK_EB_CONTRACT_BA001|111066|800076485,UP_FBNK_EB_CONTRACT_BA001|111066|800076485,3,16
38,[],UP_FBNK_ACCT_BALANCE_A000|111066-202204|800076485,UP_FBNK_ACCT_BALANCE_A000|111066-202204|800076485,0,4
39,[],UP_F_LOCKING|vivekuchil|9010118039,UP_F_LOCKING|vivekuchil|9010118039,0,83
40,[],UP_F_LOCKING|vivekuchil|6032074312,UP_F_LOCKING|vivekuchil|6032074312,0,83
41,[],UP_F_LOCKING|vivekuchil|100120000000,UP_F_LOCKING|vivekuchil|100120000000,0,83
42,[],UP_F_LOCKING|vivekuchil|1021074233,UP_F_LOCKING|vivekuchil|1021074233,0,83
43,[],UP_F_LOCKING|vivekuchil|5012074963,UP_F_LOCKING|vivekuchil|5012074963,0,83
44,[],UP_F_LOCKING|vivekuchil|10040293719,UP_F_LOCKING|vivekuchil|10040293719,0,83
45,[],UP_F_LOCKING|vivekuchil|100170000000,UP_F_LOCKING|vivekuchil|100170000000,0,83
46,[],UP_F_LOCKING|vivekuchil|4024074755,UP_F_LOCKING|vivekuchil|5012074963,0,83
47,[],UP_F_LOCKING|vivekuchil|8027076465,UP_F_LOCKING|vivekuchil|8027076465,0,83
48,[],UP_F_LOCKING|vivekuchil|100290000000,UP_F_LOCKING|vivekuchil|5012074963,0,83
49,[],UP_F_LOCKING|vivekuchil|2022074566,UP_F_LOCKING|vivekuchil|100120000000,0,83
0,[],IN_FBNK_CONSOL_UPDATE_000|AC.1.TR.USD.1001.2001.US.....1000.....GB0010001***20220419*6758|8022076477,IN_FBNK_CONSOL_UPDATE_000|AC.1.TR.USD.1001.2001.US.....1000.....THISISMYCHANGE***20220419*6758|8022076477,0,6
1,[],IN_FBNK_RE_SPEC_ENT_TODAY|AC.1.TR.USD.1001.2001.US.....1000.....GB0010001.ACCMGMTFEE.*205480675865265.000001*20220419|8022076477,IN_FBNK_RE_SPEC_ENT_TODAY|AC.1.TR.USD.1001.2001.US.....1000.....THISISMYCHANGE.ACCMGMTFEE.*205480675865265.000001*20220419|8022076477,0,4
2,"[('change', 'IN_FBNK_RE_CONSOL_SPEC000:1:/row/c2', ('GB0010001', 'THISISMYCHANGE')), ('change', 'IN_FBNK_RE_CONSOL_SPEC000:1:/row/c5', ('AC.1.TR.USD.1001.2001.US.....1000.....GB0010001.ACCMGMTFEE', 'AC.1.TR.USD.1001.2001.US.....1000.....THISISMYCHANGE.ACCMGMTFEE'))]",IN_FBNK_RE_CONSOL_SPEC000|205481000000000|8022076477,IN_FBNK_RE_CONSOL_SPEC000|205481000000000|8022076477,2,5
3,"[('change', 'UP_FBNK_CONT_ACTIVITY:1:/row/c13', ('AC.1.TR.USD.1001.2001.US.....1000.....GB0010001', 'AC.1.TR.USD.1001.2001.US.....1000.....THISISMYCHANGE'))]",UP_FBNK_CONT_ACTIVITY|AA220836BP1S*202204|8022076477,UP_FBNK_CONT_ACTIVITY|AA220836BP1S*202204|8022076477,1,5
4,[],UP_FBNK_CONT_CONT_ACTI000|AA220836BP1S|8022076477,UP_FBNK_CONT_CONT_ACTI000|AA220836BP1S|8022076477,0,5
5,[],IN_FBNK_PL_CONSOL_UPDA000|PL.52251.1001.2001.26.US........GB0010001*USD**20220419*6758|8022076477,IN_FBNK_PL_CONSOL_UPDA000|PL.52251.1001.2001.26.US........THISISMYCHANGE*USD**20220419*6758|8022076477,0,5
6,[],IN_FBNK_CATEG_ENT_TODAY|52251-AAAA-USD-205480675865265.000001|8022076477,IN_FBNK_CATEG_ENT_TODAY|52251-AAAA-USD-205480675865265.000001|8022076477,0,5
7,"[('change', 'IN_FBNK_CATEG_ENTRY:1:/row/c2', ('GB0010001', 'THISISMYCHANGE')), ('change', 'IN_FBNK_CATEG_ENTRY:1:/row/c56', ('PL.52251.1001.2001.26.US........GB0010001', 'PL.52251.1001.2001.26.US........THISISMYCHANGE'))]",IN_FBNK_CATEG_ENTRY|205481000000000|8022076477,IN_FBNK_CATEG_ENTRY|205481000000000|8022076477,2,5
8,[],UP_FBNK_CATEG_ENT_ACTI000|52251.20220419.GB0010001.6758|8022076477,UP_FBNK_CATEG_ENT_ACTI000|52251.20220419.THISISMYCHANGE.6758|8022076477,0,2
